keyword,rank,適不適合,原因,domain_page,url,title
活動講座,146,0,但這個網頁有活動來源,https://www.civilmedia.tw ,https://www.civilmedia.tw/event/%E3%80%90%E6%B4%BB%E5%8B%95%E3%80%91%E8%AC%9B%E5%BA%A7%EF%BD%9C%E8%A2%AB%E9%81%BA%E5%BF%98%E7%9A%84%E5%AD%A4%E5%B3%B6-%E7%A4%BE%E5%AD%90%E5%B3%B6,【活動】講座｜被遺忘的孤島——社子島
活動講座,147,0,train/vali have,https://www.taichung.gov.tw ,https://www.taichung.gov.tw/2362859/post,活動行事曆-「港藝藝文講堂」專題講座  AI繪圖藝術 - 臺中市政府
活動講座,148,0,no update/not sutiable,https://www.c-spotlight.com ,https://www.c-spotlight.com/activity/activity.jsp,活動講座 - 聚光文創
活動講座,149,0,但這個網頁有活動來源,https://www.moea.gov.tw ,https://www.moea.gov.tw/Mns/populace/news/NewsActive.aspx?kind=4&menu_id=43&news_id=109883,台中分處辦理｢勞動契約與工作規則撰擬實務講座｣
活動講座,150,1,train/vali have,https://www.songshanculturalpark.org ,https://www.songshanculturalpark.org/exhibition,展演資訊 - 松山文創園區
活動講座,151,0,,https://today.line.me ,https://today.line.me/tw/v2/article/Zaele9P,唐鳳赴嘉義出席講座活動翁章梁到場參與(圖) | 中央通訊社
活動講座,152,0,但這個網頁有活動來源,https://www.fcu.edu.tw ,https://www.fcu.edu.tw/event/?id=C850682DD7C242F5A9D7B738EE6128F9,工程與科學學院傑出校友日 - 逢甲大學
活動講座,153,0,detail page is file,http://www.twtnce.org.tw ,http://www.twtnce.org.tw/index.php/bulletin/view/b7aca376-4292-11ec-bda1-94c6915863fa,110.12.04土木日系列活動講座-報名表 - 台南市土木技師公會
活動講座,154,0,但這個網頁有活動來源,https://oaa.mdu.edu.tw ,https://oaa.mdu.edu.tw/zh_tw/GSD/post/%E5%9C%8B%E7%AB%8B%E8%99%8E%E5%B0%BE%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%B8%E8%BE%A6%E7%90%86-%E6%95%99%E5%B8%AB%E5%A2%9E%E8%83%BD%E7%B3%BB%E5%88%97%E6%B4%BB%E5%8B%95-%E8%AC%9B%E5%BA%A7%E6%B4%BB%E5%8B%95%E8%B3%87%E8%A8%8A-35083204,國立虎尾科技大學辦理「教師增能系列活動」講座活動資訊
活動講座,155,1,no update/not sutiable,https://www.tipa.tw ,https://www.tipa.tw/category/event/,活動講座Archives - TIPA 台灣IP發展協會
活動講座,156,0,但這個網頁有活動來源,https://butterfly.org.tw ,https://butterfly.org.tw/2023/05/24/%E3%80%8A%E8%8F%AF%E6%B1%9F%E7%A4%BE%E5%8D%80%E6%88%90%E6%9E%9C%E7%99%BC%E8%A1%A8%E6%9A%A8%E6%9A%91%E6%9C%9F%E6%B4%BB%E5%8B%95%E3%80%8B/,《華江社區成果發表暨暑期活動》 – 社團法人台灣蝴蝶保育學會
活動講座,157,1,,http://www.twpeace.org.tw ,http://www.twpeace.org.tw/wordpress/?cat=118,講座活動 - 新台灣和平基金會
活動講座,158,0,,https://www.apple.com ,https://www.apple.com/tw/newsroom/2023/05/apples-worldwide-developers-conference-to-kick-off-june-5-2023/,Apple 全球開發者大會將於台灣時間2023 年6 月6 日凌晨登場
活動講座,159,0,picture/not sutiable,https://www.ilsolutions.com.tw ,https://www.ilsolutions.com.tw/%E6%B4%BB%E5%8B%95%E8%AC%9B%E5%BA%A7/,活動講座 - 關於睿律
活動講座,160,0,,https://wantrich.chinatimes.com ,https://wantrich.chinatimes.com/news/20230528900169-420501,投資新趨勢系列講座6／10台南登場 - 旺得富理財網
活動講座,161,0,online course,https://www.twstudy.com ,https://www.twstudy.com/course/1e1c4ae859148ef0,如何辦好一場講座，掌握好這9個流程 - 行動學習網
活動講座,162,0,,https://technews.tw ,https://technews.tw/2023/05/24/wwdc23/,剩不到2 週，蘋果揭曉WWDC23 議程 - TechNews 科技新報
活動講座,163,0,,https://www.e-stork.com.tw ,https://www.e-stork.com.tw/news/lecture,5月 - 送子鳥生殖中心
活動講座,164,0,,https://www.kkday.com ,https://www.kkday.com/zh-hk/blog/68977/megabox-%E5%AE%B6%E5%93%81%E7%AF%80%E6%9A%A8%E5%AF%B5%E7%89%A9%E5%98%89%E5%B9%B4%E8%8F%AF,MegaBox 家品節暨寵物嘉年華 - KKday
活動講座,165,0,,https://n.yam.com ,https://n.yam.com/Article/20230520725423,桃圖大竹分館科普講座以「科學，讓夢想起飛」為題揭幕 - 蕃新聞
活動講座,166,0,,https://www.roc-taiwan.org ,https://www.roc-taiwan.org/uslax/post/36128.html,紀欽耀處長夫婦出席「2023臺灣美食國際巡迴講座」美西線第 ...
活動講座,167,0,,https://global.sjtu.edu.cn ,https://global.sjtu.edu.cn/event/view/35,讲座预告：涉外礼仪与大型活动组织
活動講座,168,0,,http://www--vpansou--com.proxy.js.shaanxi.gov.cn ,http://www--vpansou--com.proxy.js.shaanxi.gov.cn/sfile/f5abbc60fde6aa99b8075b73ea457d02.html,区域活动讲座九圃ppt-百度云网盘
活動講座,169,0,blog,http://ownr.blogspot.com ,http://ownr.blogspot.com/2017/04/blog-post_12.html,推廣單位資訊_偏新竹/台北/台中(2023.04.15更新) - 白九是一隻貓
活動講座,170,0,,https://books.google.com.tw ,https://books.google.com.tw/books?id=E3pLEAAAQBAJ&pg=PP44&lpg=PP44&dq=%E6%B4%BB%E5%8B%95%E8%AC%9B%E5%BA%A7&source=bl&ots=o9Yto84rVo&sig=ACfU3U1iFQNRjjtNH_gZFypMPYrGXWPS6Q&hl=zh-TW&sa=X&ved=2ahUKEwjS6Ii5gZj_AhX6plYBHQg9AWI4tAEQ6AF6BAgcEAM,枝叶扶疏 乌云渐拢 - Google 圖書結果
